cl_opinion_id,case_name,year,issue_area,times_cited,cites_made,community,in_giant,x,y,courtlistener_url
102733,,1937,Economic Activity,3,7,9,1,307.27,597.49,https://www.courtlistener.com/opinion/102733/x/
102732,,1937,Economic Activity,0,3,8,1,566.0,307.76,https://www.courtlistener.com/opinion/102732/x/
102739,,1937,Economic Activity,0,1,7,1,602.54,797.43,https://www.courtlistener.com/opinion/102739/x/
102738,,1937,Economic Activity,6,4,7,1,450.15,586.9,https://www.courtlistener.com/opinion/102738/x/
108553,,1972,Economic Activity,8,8,1,1,435.49,330.58,https://www.courtlistener.com/opinion/108553/x/
108552,,1972,Economic Activity,7,16,9,1,330.73,446.71,https://www.courtlistener.com/opinion/108552/x/
108551,,1972,Criminal Procedure,17,14,2,1,288.84,316.13,https://www.courtlistener.com/opinion/108551/x/
108550,,1972,Civil Rights,10,3,1,1,427.02,363.65,https://www.courtlistener.com/opinion/108550/x/
108557,,1972,Economic Activity,7,7,9,1,296.2,480.43,https://www.courtlistener.com/opinion/108557/x/
108556,,1972,Due Process,24,6,2,1,302.58,341.38,https://www.courtlistener.com/opinion/108556/x/
108555,,1972,Economic Activity,4,7,7,1,389.7,561.77,https://www.courtlistener.com/opinion/108555/x/
108554,,1972,Criminal Procedure,25,19,2,1,284.03,307.18,https://www.courtlistener.com/opinion/108554/x/
88533,,1872,Private Action,3,0,7,1,618.8,809.89,https://www.courtlistener.com/opinion/88533/x/
89638,,1877,Private Action,0,0,,0,250.0,1123,https://www.courtlistener.com/opinion/89638/x/
108559,,1972,Economic Activity,2,5,13,1,289.18,567.13,https://www.courtlistener.com/opinion/108559/x/
108558,,1972,Judicial Power,5,11,5,1,437.86,491.35,https://www.courtlistener.com/opinion/108558/x/
91054,,1884,Criminal Procedure,105,4,2,1,389.8,398.46,https://www.courtlistener.com/opinion/91054/x/
88584,,1872,Federal Taxation,6,0,0,1,629.1,328.5,https://www.courtlistener.com/opinion/88584/x/
1116658,,1945,Private Action,38,45,7,1,414.26,549.74,https://www.courtlistener.com/opinion/1116658/x/
89290,,1876,Economic Activity,5,0,4,1,685.74,319.39,https://www.courtlistener.com/opinion/89290/x/
89193,,1875,Economic Activity,14,3,3,1,503.18,583.97,https://www.courtlistener.com/opinion/89193/x/
89189,,1875,Judicial Power,0,2,7,1,480.08,715.72,https://www.courtlistener.com/opinion/89189/x/
89188,,1876,Judicial Power,0,1,13,1,160.47,627.71,https://www.courtlistener.com/opinion/89188/x/
89187,,1876,Federal Taxation,0,2,6,1,463.28,426.99,https://www.courtlistener.com/opinion/89187/x/
89186,,1876,Private Action,3,1,7,1,498.25,814.88,https://www.courtlistener.com/opinion/89186/x/
89185,,1876,Judicial Power,2,0,6,1,424.81,725.72,https://www.courtlistener.com/opinion/89185/x/
89183,,1876,Private Action,0,0,,0,260.0,1123,https://www.courtlistener.com/opinion/89183/x/
89182,,1876,Economic Activity,36,1,11,1,548.2,694.97,https://www.courtlistener.com/opinion/89182/x/
89181,,1876,Economic Activity,0,0,,0,270.0,1123,https://www.courtlistener.com/opinion/89181/x/
89180,,1876,Private Action,1,0,15,1,184.35,611.8,https://www.courtlistener.com/opinion/89180/x/
94499,,1896,Civil Rights,8,5,11,1,505.59,660.25,https://www.courtlistener.com/opinion/94499/x/
86956,,1855,Judicial Power,6,1,10,1,407.27,639.77,https://www.courtlistener.com/opinion/86956/x/
94498,,1896,Federal Taxation,16,5,5,1,519.98,543.51,https://www.courtlistener.com/opinion/94498/x/
96112,,1904,Federal Taxation,15,7,5,1,387.11,511.28,https://www.courtlistener.com/opinion/96112/x/
109604,,1977,Economic Activity,23,22,13,1,347.16,480.99,https://www.courtlistener.com/opinion/109604/x/
109605,,1977,Civil Rights,9,21,11,1,423.42,471.9,https://www.courtlistener.com/opinion/109605/x/
109606,,1977,Judicial Power,17,6,13,1,352.74,440.64,https://www.courtlistener.com/opinion/109606/x/
109607,,1977,Economic Activity,12,4,13,1,302.6,478.72,https://www.courtlistener.com/opinion/109607/x/
109608,,1977,Federalism,1,0,11,1,581.11,589.34,https://www.courtlistener.com/opinion/109608/x/
109609,,1977,Economic Activity,2,0,1,1,445.67,260.86,https://www.courtlistener.com/opinion/109609/x/
87558,,1864,Judicial Power,1,0,7,1,643.87,722.71,https://www.courtlistener.com/opinion/87558/x/
3211501,,2016,Due Process,0,26,2,1,348.27,407.27,https://www.courtlistener.com/opinion/3211501/x/
2521763,,1964,Civil Rights,1,2,1,1,510.86,201.69,https://www.courtlistener.com/opinion/2521763/x/
903973,,2013,Economic Activity,0,16,13,1,310.76,502.19,https://www.courtlistener.com/opinion/903973/x/
103956,,1944,First Amendment,20,7,1,1,463.18,316.22,https://www.courtlistener.com/opinion/103956/x/
103957,,1944,Federal Taxation,0,1,0,1,532.64,150.13,https://www.courtlistener.com/opinion/103957/x/
103954,,1944,Federal Taxation,3,5,0,1,552.82,427.51,https://www.courtlistener.com/opinion/103954/x/
103955,,1944,Economic Activity,11,15,6,1,315.03,542.38,https://www.courtlistener.com/opinion/103955/x/
103952,,1944,Judicial Power,45,32,3,1,394.89,451.39,https://www.courtlistener.com/opinion/103952/x/
103953,,1944,Civil Rights,11,6,5,1,331.39,445.12,https://www.courtlistener.com/opinion/103953/x/
103950,,1944,Criminal Procedure,79,106,5,1,394.76,439.25,https://www.courtlistener.com/opinion/103950/x/
103951,,1944,Judicial Power,2,3,9,1,343.21,556.31,https://www.courtlistener.com/opinion/103951/x/
103958,,1944,Unions,15,14,13,1,400.34,439.12,https://www.courtlistener.com/opinion/103958/x/
103959,,1944,Criminal Procedure,6,10,4,1,355.29,517.47,https://www.courtlistener.com/opinion/103959/x/
100603,,1925,Economic Activity,6,11,15,1,497.17,595.34,https://www.courtlistener.com/opinion/100603/x/
100602,,1925,Economic Activity,1,9,13,1,480.06,721.91,https://www.courtlistener.com/opinion/100602/x/
100601,,1925,Economic Activity,1,4,8,1,613.57,437.67,https://www.courtlistener.com/opinion/100601/x/
100600,,1925,Civil Rights,1,3,11,1,353.74,751.95,https://www.courtlistener.com/opinion/100600/x/
100607,,1925,Private Action,0,2,11,1,343.16,624.44,https://www.courtlistener.com/opinion/100607/x/
100606,,1925,Federal Taxation,1,6,0,1,344.98,606.5,https://www.courtlistener.com/opinion/100606/x/
100605,,1925,Federalism,11,4,8,1,427.46,491.6,https://www.courtlistener.com/opinion/100605/x/
100604,,1925,Economic Activity,1,3,15,1,675.96,577.42,https://www.courtlistener.com/opinion/100604/x/
84922,,1809,Private Action,1,1,,0,280.0,1123,https://www.courtlistener.com/opinion/84922/x/
84923,,1809,Due Process,1,1,,0,290.0,1123,https://www.courtlistener.com/opinion/84923/x/
100609,,1925,Federalism,1,2,3,1,567.94,431.5,https://www.courtlistener.com/opinion/100609/x/
100608,,1925,Economic Activity,0,1,3,1,324.75,772.9,https://www.courtlistener.com/opinion/100608/x/
84926,,1810,Civil Rights,0,0,,0,300.0,1123,https://www.courtlistener.com/opinion/84926/x/
84927,,1810,Private Action,0,0,,0,310.0,1123,https://www.courtlistener.com/opinion/84927/x/
84924,,1809,Federal Taxation,0,0,,0,320.0,1123,https://www.courtlistener.com/opinion/84924/x/
84925,,1809,Judicial Power,0,0,,0,330.0,1123,https://www.courtlistener.com/opinion/84925/x/
85356,,1822,Private Action,3,0,6,1,364.55,780.22,https://www.courtlistener.com/opinion/85356/x/
91292,,1885,Civil Rights,2,1,5,1,389.13,242.6,https://www.courtlistener.com/opinion/91292/x/
97764,,1913,Criminal Procedure,22,10,2,1,309.08,362.17,https://www.courtlistener.com/opinion/97764/x/
94590,,1897,Economic Activity,4,7,11,1,626.62,596.0,https://www.courtlistener.com/opinion/94590/x/
86208,,1842,Civil Rights,2,0,7,1,703.26,667.73,https://www.courtlistener.com/opinion/86208/x/
86205,,1842,Economic Activity,1,0,11,1,679.81,729.0,https://www.courtlistener.com/opinion/86205/x/
86204,,1842,Economic Activity,2,0,11,1,492.82,724.48,https://www.courtlistener.com/opinion/86204/x/
86207,,1842,Private Action,2,0,7,1,481.58,783.2,https://www.courtlistener.com/opinion/86207/x/
86206,,1842,Criminal Procedure,5,0,2,1,327.8,315.24,https://www.courtlistener.com/opinion/86206/x/
86201,,1842,Economic Activity,1,0,11,1,754.54,765.57,https://www.courtlistener.com/opinion/86201/x/
86200,,1842,Judicial Power,1,0,7,1,274.65,724.81,https://www.courtlistener.com/opinion/86200/x/
86203,,1842,Private Action,3,0,6,1,476.38,726.61,https://www.courtlistener.com/opinion/86203/x/
86202,,1842,Economic Activity,0,1,11,1,745.46,734.48,https://www.courtlistener.com/opinion/86202/x/
91293,,1885,Judicial Power,5,5,6,1,429.22,589.03,https://www.courtlistener.com/opinion/91293/x/
97765,,1913,Economic Activity,9,3,6,1,291.29,627.02,https://www.courtlistener.com/opinion/97765/x/
91290,,1885,Judicial Power,3,4,5,1,419.32,226.88,https://www.courtlistener.com/opinion/91290/x/
97766,,1913,Judicial Power,16,14,3,1,527.71,455.72,https://www.courtlistener.com/opinion/97766/x/
86178,,1841,Economic Activity,0,0,,0,340.0,1123,https://www.courtlistener.com/opinion/86178/x/
90529,,1882,Civil Rights,1,0,7,1,699.44,580.92,https://www.courtlistener.com/opinion/90529/x/
90528,,1882,Civil Rights,4,1,5,1,435.03,420.89,https://www.courtlistener.com/opinion/90528/x/
90527,,1882,Economic Activity,1,0,7,1,575.8,872.38,https://www.courtlistener.com/opinion/90527/x/
90526,,1882,Economic Activity,14,6,4,1,662.21,356.46,https://www.courtlistener.com/opinion/90526/x/
90525,,1882,Federal Taxation,1,0,11,1,329.52,755.09,https://www.courtlistener.com/opinion/90525/x/
90524,,1882,Judicial Power,8,3,0,1,539.32,630.74,https://www.courtlistener.com/opinion/90524/x/
90523,,1882,Private Action,0,0,,0,350.0,1123,https://www.courtlistener.com/opinion/90523/x/
90522,,1882,Federal Taxation,0,0,,0,360.0,1123,https://www.courtlistener.com/opinion/90522/x/
90521,,1882,Federal Taxation,6,0,0,1,519.21,294.19,https://www.courtlistener.com/opinion/90521/x/
90520,,1882,Federal Taxation,5,1,8,1,557.15,516.25,https://www.courtlistener.com/opinion/90520/x/
101550,,1930,Economic Activity,5,9,6,1,318.02,595.41,https://www.courtlistener.com/opinion/101550/x/
101551,,1930,Economic Activity,2,2,6,1,293.82,616.66,https://www.courtlistener.com/opinion/101551/x/
101552,,1930,Economic Activity,12,3,0,1,506.67,353.74,https://www.courtlistener.com/opinion/101552/x/
101553,,1930,Judicial Power,4,1,0,1,296.54,584.5,https://www.courtlistener.com/opinion/101553/x/
101554,,1930,Judicial Power,11,10,9,1,323.79,533.45,https://www.courtlistener.com/opinion/101554/x/
101555,,1930,Economic Activity,0,10,8,1,443.49,438.95,https://www.courtlistener.com/opinion/101555/x/
101556,,1930,Federal Taxation,7,2,0,1,521.24,322.96,https://www.courtlistener.com/opinion/101556/x/
101557,,1930,Judicial Power,2,4,11,1,340.6,560.38,https://www.courtlistener.com/opinion/101557/x/
101558,,1930,Criminal Procedure,33,11,2,1,340.62,445.54,https://www.courtlistener.com/opinion/101558/x/
101559,,1930,Economic Activity,14,25,8,1,535.94,409.95,https://www.courtlistener.com/opinion/101559/x/
91390,,1885,Economic Activity,1,1,11,1,608.2,496.93,https://www.courtlistener.com/opinion/91390/x/
97689,,1912,Judicial Power,1,4,11,1,699.2,612.83,https://www.courtlistener.com/opinion/97689/x/
91297,,1885,Economic Activity,0,2,6,1,465.02,784.56,https://www.courtlistener.com/opinion/91297/x/
90133,,1880,Judicial Power,19,2,3,1,437.79,552.72,https://www.courtlistener.com/opinion/90133/x/
88473,,1872,Private Action,2,0,11,1,472.24,822.14,https://www.courtlistener.com/opinion/88473/x/
86567,,1850,Economic Activity,0,0,,0,370.0,1123,https://www.courtlistener.com/opinion/86567/x/
88578,,1873,Private Action,1,0,2,1,289.63,216.42,https://www.courtlistener.com/opinion/88578/x/
87569,,1864,Civil Rights,16,0,5,1,394.73,486.59,https://www.courtlistener.com/opinion/87569/x/
87235,,1859,Private Action,1,0,7,1,603.44,740.94,https://www.courtlistener.com/opinion/87235/x/
2620975,,1809,Judicial Power,1,1,,0,380.0,1123,https://www.courtlistener.com/opinion/2620975/x/
2620974,,1809,Judicial Power,1,1,,0,390.0,1123,https://www.courtlistener.com/opinion/2620974/x/
2620973,,1809,Judicial Power,1,1,,0,400.0,1123,https://www.courtlistener.com/opinion/2620973/x/
2620972,,1809,Judicial Power,1,1,,0,410.0,1123,https://www.courtlistener.com/opinion/2620972/x/
2959751,,2015,Economic Activity,0,37,14,1,433.06,489.53,https://www.courtlistener.com/opinion/2959751/x/
87561,,1864,Judicial Power,6,0,4,1,436.21,703.63,https://www.courtlistener.com/opinion/87561/x/
97684,,1912,Economic Activity,2,0,13,1,646.91,620.48,https://www.courtlistener.com/opinion/97684/x/
87560,,1863,Economic Activity,1,0,6,1,324.01,752.92,https://www.courtlistener.com/opinion/87560/x/
97892,,1913,Judicial Power,2,2,11,1,336.06,615.23,https://www.courtlistener.com/opinion/97892/x/
97890,,1913,Economic Activity,5,11,6,1,400.52,587.84,https://www.courtlistener.com/opinion/97890/x/
97891,,1913,Judicial Power,1,4,11,1,615.22,652.78,https://www.courtlistener.com/opinion/97891/x/
97894,,1913,Judicial Power,5,2,7,1,533.86,617.44,https://www.courtlistener.com/opinion/97894/x/
92270,,1888,Economic Activity,6,9,11,1,624.09,694.68,https://www.courtlistener.com/opinion/92270/x/
111065,,1984,Criminal Procedure,5,9,2,1,238.1,361.08,https://www.courtlistener.com/opinion/111065/x/
111064,,1984,Economic Activity,5,19,13,1,414.68,508.57,https://www.courtlistener.com/opinion/111064/x/
111061,,1984,Criminal Procedure,3,5,12,1,316.8,271.99,https://www.courtlistener.com/opinion/111061/x/
111060,,1984,Federal Taxation,5,15,0,1,340.97,495.89,https://www.courtlistener.com/opinion/111060/x/
111063,,1984,First Amendment,5,20,1,1,345.27,326.93,https://www.courtlistener.com/opinion/111063/x/
111062,,1984,Economic Activity,16,30,4,1,483.38,362.41,https://www.courtlistener.com/opinion/111062/x/
95009,,1899,Economic Activity,9,13,3,1,613.24,448.08,https://www.courtlistener.com/opinion/95009/x/
95008,,1899,Economic Activity,4,3,7,1,501.14,668.39,https://www.courtlistener.com/opinion/95008/x/
99442,,1919,Economic Activity,24,6,8,1,554.66,388.6,https://www.courtlistener.com/opinion/99442/x/
86563,,1850,Economic Activity,12,0,11,1,651.08,590.57,https://www.courtlistener.com/opinion/86563/x/
92277,,1888,Economic Activity,5,5,11,1,365.56,614.93,https://www.courtlistener.com/opinion/92277/x/
92276,,1888,Private Action,13,14,7,1,557.54,598.23,https://www.courtlistener.com/opinion/92276/x/
98599,,1915,Economic Activity,1,4,6,1,326.25,546.73,https://www.courtlistener.com/opinion/98599/x/
92485,,1889,Economic Activity,4,5,6,1,400.3,674.18,https://www.courtlistener.com/opinion/92485/x/
92279,,1888,Private Action,3,0,7,1,452.67,701.9,https://www.courtlistener.com/opinion/92279/x/
93418,,1892,Federal Taxation,1,2,0,1,360.08,207.35,https://www.courtlistener.com/opinion/93418/x/
1748,,2010,Economic Activity,0,6,9,1,257.4,519.86,https://www.courtlistener.com/opinion/1748/x/
1749,,2010,Criminal Procedure,5,15,2,1,249.21,325.56,https://www.courtlistener.com/opinion/1749/x/
92278,,1888,Private Action,1,1,7,1,714.19,736.89,https://www.courtlistener.com/opinion/92278/x/
1744,,2010,Civil Rights,3,18,13,1,284.45,473.71,https://www.courtlistener.com/opinion/1744/x/
1745,,2010,Criminal Procedure,1,6,2,1,190.91,331.79,https://www.courtlistener.com/opinion/1745/x/
1746,,2010,Criminal Procedure,0,5,2,1,264.4,290.91,https://www.courtlistener.com/opinion/1746/x/
1747,,2010,Judicial Power,2,10,10,1,325.42,411.25,https://www.courtlistener.com/opinion/1747/x/
1740,,2010,Economic Activity,2,17,13,1,289.89,437.21,https://www.courtlistener.com/opinion/1740/x/
1742,,2010,Criminal Procedure,4,10,2,1,253.35,319.39,https://www.courtlistener.com/opinion/1742/x/
93865,,1894,Civil Rights,4,8,7,1,527.02,701.69,https://www.courtlistener.com/opinion/93865/x/
97681,,1912,Economic Activity,2,0,6,1,179.32,639.57,https://www.courtlistener.com/opinion/97681/x/
93862,,1894,Federal Taxation,0,0,,0,420.0,1123,https://www.courtlistener.com/opinion/93862/x/
97680,,1912,Civil Rights,8,4,11,1,532.55,612.94,https://www.courtlistener.com/opinion/97680/x/
93317,,1892,Judicial Power,3,1,7,1,352.96,711.97,https://www.courtlistener.com/opinion/93317/x/
86568,,1850,Economic Activity,2,1,5,1,329.16,517.72,https://www.courtlistener.com/opinion/86568/x/
93333,,1892,Judicial Power,8,2,7,1,523.89,619.98,https://www.courtlistener.com/opinion/93333/x/
94832,,1898,Federalism,8,9,7,1,460.93,587.14,https://www.courtlistener.com/opinion/94832/x/
84917,,1809,Private Action,1,1,,0,430.0,1123,https://www.courtlistener.com/opinion/84917/x/
84916,,1809,Private Action,1,0,1,1,476.12,221.82,https://www.courtlistener.com/opinion/84916/x/
98318,,1915,Economic Activity,1,0,14,1,650.5,464.24,https://www.courtlistener.com/opinion/98318/x/
98319,,1915,Economic Activity,3,1,14,1,339.8,470.13,https://www.courtlistener.com/opinion/98319/x/
84914,,1809,Private Action,0,0,,0,440.0,1123,https://www.courtlistener.com/opinion/84914/x/
98310,,1914,Judicial Power,1,4,10,1,368.58,723.8,https://www.courtlistener.com/opinion/98310/x/
84913,,1809,Criminal Procedure,0,0,,0,450.0,1123,https://www.courtlistener.com/opinion/84913/x/
98312,,1914,Civil Rights,19,3,11,1,387.02,542.22,https://www.courtlistener.com/opinion/98312/x/
98314,,1914,Criminal Procedure,6,5,2,1,183.34,459.6,https://www.courtlistener.com/opinion/98314/x/
98315,,1914,Civil Rights,11,7,11,1,383.7,623.27,https://www.courtlistener.com/opinion/98315/x/
98316,,1915,Economic Activity,0,6,4,1,522.53,693.41,https://www.courtlistener.com/opinion/98316/x/
84912,,1809,Judicial Power,0,0,,0,460.0,1123,https://www.courtlistener.com/opinion/84912/x/
84911,,1809,Federal Taxation,1,1,,0,470.0,1123,https://www.courtlistener.com/opinion/84911/x/
84910,,1809,Judicial Power,0,1,,0,480.0,1123,https://www.courtlistener.com/opinion/84910/x/
105998,,1960,Economic Activity,14,7,13,1,334.49,517.18,https://www.courtlistener.com/opinion/105998/x/
105999,,1960,Unions,33,27,13,1,310.35,406.74,https://www.courtlistener.com/opinion/105999/x/
105002,,1952,First Amendment,36,12,1,1,424.48,373.85,https://www.courtlistener.com/opinion/105002/x/
105003,,1952,Economic Activity,27,8,4,1,376.07,385.07,https://www.courtlistener.com/opinion/105003/x/
105000,,1952,Economic Activity,2,17,6,1,350.67,591.05,https://www.courtlistener.com/opinion/105000/x/
105001,,1952,First Amendment,47,55,1,1,401.82,354.92,https://www.courtlistener.com/opinion/105001/x/
105006,,1952,Judicial Power,0,6,3,1,315.18,434.22,https://www.courtlistener.com/opinion/105006/x/
105007,,1952,Judicial Power,1,1,2,1,360.16,155.12,https://www.courtlistener.com/opinion/105007/x/
105004,,1952,Civil Rights,4,11,5,1,428.57,428.57,https://www.courtlistener.com/opinion/105004/x/
105005,,1952,Economic Activity,0,10,9,1,297.77,577.25,https://www.courtlistener.com/opinion/105005/x/
105008,,1952,Unions,21,12,13,1,311.13,419.07,https://www.courtlistener.com/opinion/105008/x/
105009,,1952,Economic Activity,7,1,9,1,341.24,392.31,https://www.courtlistener.com/opinion/105009/x/
97339,,1911,Economic Activity,3,0,3,1,581.17,442.15,https://www.courtlistener.com/opinion/97339/x/
97338,,1911,Economic Activity,5,0,8,1,570.71,417.7,https://www.courtlistener.com/opinion/97338/x/
86951,,1855,Economic Activity,12,3,11,1,528.2,545.49,https://www.courtlistener.com/opinion/86951/x/
107539,,1967,Judicial Power,16,21,10,1,306.94,472.84,https://www.courtlistener.com/opinion/107539/x/
107534,,1967,Unions,6,5,13,1,295.28,462.17,https://www.courtlistener.com/opinion/107534/x/
107535,,1967,Judicial Power,0,0,,0,490.0,1123,https://www.courtlistener.com/opinion/107535/x/
107536,,1967,First Amendment,7,6,1,1,408.98,278.98,https://www.courtlistener.com/opinion/107536/x/
107537,,1967,Criminal Procedure,0,0,,0,500.0,1123,https://www.courtlistener.com/opinion/107537/x/
107533,,1967,First Amendment,8,10,1,1,359.62,288.03,https://www.courtlistener.com/opinion/107533/x/
86701,,1852,Federalism,0,0,,0,510.0,1123,https://www.courtlistener.com/opinion/86701/x/
95926,,1903,Judicial Power,3,13,7,1,511.08,708.0,https://www.courtlistener.com/opinion/95926/x/
94511,,1896,Civil Rights,0,2,7,1,495.47,765.37,https://www.courtlistener.com/opinion/94511/x/
86707,,1852,Economic Activity,0,0,,0,520.0,1123,https://www.courtlistener.com/opinion/86707/x/
86708,,1852,Economic Activity,0,0,,0,530.0,1123,https://www.courtlistener.com/opinion/86708/x/
98862,,1917,Economic Activity,3,0,4,1,625.19,339.34,https://www.courtlistener.com/opinion/98862/x/
93331,,1892,Private Action,5,6,13,1,516.87,652.13,https://www.courtlistener.com/opinion/93331/x/
98860,,1917,Economic Activity,3,0,1,1,414.99,239.29,https://www.courtlistener.com/opinion/98860/x/
94158,,1895,Judicial Power,0,2,3,1,742.53,506.59,https://www.courtlistener.com/opinion/94158/x/
94159,,1895,Criminal Procedure,1,1,6,1,157.16,566.53,https://www.courtlistener.com/opinion/94159/x/
90646,,1882,Economic Activity,20,5,6,1,322.73,674.31,https://www.courtlistener.com/opinion/90646/x/
90644,,1882,Economic Activity,0,1,7,1,388.43,917.73,https://www.courtlistener.com/opinion/90644/x/
90642,,1882,Judicial Power,10,7,7,1,434.28,696.72,https://www.courtlistener.com/opinion/90642/x/
90643,,1882,Judicial Power,4,4,7,1,406.25,726.64,https://www.courtlistener.com/opinion/90643/x/
90640,,1882,Judicial Power,0,0,,0,540.0,1123,https://www.courtlistener.com/opinion/90640/x/
99199,,1918,Federal Taxation,3,1,0,1,589.44,356.85,https://www.courtlistener.com/opinion/99199/x/
99198,,1918,Federal Taxation,17,2,8,1,578.55,365.96,https://www.courtlistener.com/opinion/99198/x/
92427,,1889,Economic Activity,2,6,7,1,679.38,502.58,https://www.courtlistener.com/opinion/92427/x/
90648,,1882,Economic Activity,0,0,,0,550.0,1123,https://www.courtlistener.com/opinion/90648/x/
90649,,1882,Civil Rights,7,8,7,1,520.37,644.74,https://www.courtlistener.com/opinion/90649/x/
108711,,1973,Economic Activity,1,19,4,1,500.58,428.22,https://www.courtlistener.com/opinion/108711/x/
108710,,1973,Criminal Procedure,9,43,12,1,323.75,335.69,https://www.courtlistener.com/opinion/108710/x/
108713,,1973,Privacy,93,66,1,1,387.69,355.42,https://www.courtlistener.com/opinion/108713/x/
108712,,1973,Privacy,28,3,13,1,294.52,384.35,https://www.courtlistener.com/opinion/108712/x/
108715,,1973,Judicial Power,7,12,9,1,331.33,452.73,https://www.courtlistener.com/opinion/108715/x/
108714,,1973,Privacy,55,50,1,1,393.03,352.31,https://www.courtlistener.com/opinion/108714/x/
108717,,1973,Due Process,18,6,1,1,425.08,330.77,https://www.courtlistener.com/opinion/108717/x/
108716,,1973,Federal Taxation,0,2,13,1,534.4,607.78,https://www.courtlistener.com/opinion/108716/x/
108719,,1973,Civil Rights,19,16,1,1,436.82,250.21,https://www.courtlistener.com/opinion/108719/x/
108718,,1973,Criminal Procedure,32,23,2,1,312.22,348.37,https://www.courtlistener.com/opinion/108718/x/
104849,,1951,Criminal Procedure,31,23,2,1,340.58,356.61,https://www.courtlistener.com/opinion/104849/x/
104848,,1951,Judicial Power,12,8,13,1,344.88,417.82,https://www.courtlistener.com/opinion/104848/x/
104845,,1951,Criminal Procedure,8,4,2,1,252.18,392.95,https://www.courtlistener.com/opinion/104845/x/
104844,,1951,First Amendment,25,29,1,1,400.2,377.44,https://www.courtlistener.com/opinion/104844/x/
104847,,1951,Economic Activity,35,15,8,1,461.31,367.67,https://www.courtlistener.com/opinion/104847/x/
104846,,1951,Economic Activity,0,3,7,1,392.63,647.36,https://www.courtlistener.com/opinion/104846/x/
104841,,1951,Economic Activity,16,14,4,1,430.33,373.23,https://www.courtlistener.com/opinion/104841/x/
104840,,1951,Judicial Power,1,14,9,1,349.48,571.3,https://www.courtlistener.com/opinion/104840/x/
104843,,1951,First Amendment,39,23,1,1,417.22,339.54,https://www.courtlistener.com/opinion/104843/x/
104842,,1951,First Amendment,56,31,1,1,410.48,345.85,https://www.courtlistener.com/opinion/104842/x/
93117,,1891,Due Process,6,10,11,1,488.07,691.54,https://www.courtlistener.com/opinion/93117/x/
106722,,1964,Unions,20,18,13,1,289.29,450.5,https://www.courtlistener.com/opinion/106722/x/
106723,,1964,Economic Activity,6,11,8,1,523.58,385.42,https://www.courtlistener.com/opinion/106723/x/
106720,,1964,Federalism,16,12,1,1,361.48,378.4,https://www.courtlistener.com/opinion/106720/x/
106721,,1964,Judicial Power,6,32,7,1,405.18,492.69,https://www.courtlistener.com/opinion/106721/x/
106727,,1964,Civil Rights,15,4,1,1,376.39,301.73,https://www.courtlistener.com/opinion/106727/x/
106724,,1964,Criminal Procedure,9,2,13,1,197.28,484.56,https://www.courtlistener.com/opinion/106724/x/
106725,,1964,Civil Rights,2,4,1,1,367.45,298.23,https://www.courtlistener.com/opinion/106725/x/
91069,,1884,Civil Rights,11,4,7,1,504.98,609.83,https://www.courtlistener.com/opinion/91069/x/
91068,,1884,Economic Activity,3,3,11,1,605.28,665.83,https://www.courtlistener.com/opinion/91068/x/
106728,,1964,Unions,3,2,13,1,420.14,291.68,https://www.courtlistener.com/opinion/106728/x/
106729,,1964,Judicial Power,49,43,7,1,412.27,400.68,https://www.courtlistener.com/opinion/106729/x/
99735,,1921,Economic Activity,14,24,11,1,532.72,587.97,https://www.courtlistener.com/opinion/99735/x/
99734,,1921,Criminal Procedure,6,3,1,1,344.29,436.55,https://www.courtlistener.com/opinion/99734/x/
99737,,1921,Economic Activity,1,3,4,1,355.64,647.35,https://www.courtlistener.com/opinion/99737/x/
99736,,1921,Due Process,17,2,5,1,386.07,496.79,https://www.courtlistener.com/opinion/99736/x/
99731,,1921,Judicial Power,16,6,5,1,428.28,594.26,https://www.courtlistener.com/opinion/99731/x/
99730,,1921,Economic Activity,37,22,8,1,465.41,476.54,https://www.courtlistener.com/opinion/99730/x/
99733,,1921,Private Action,6,4,11,1,467.01,672.1,https://www.courtlistener.com/opinion/99733/x/
99732,,1921,Judicial Power,9,3,7,1,495.46,531.39,https://www.courtlistener.com/opinion/99732/x/
99739,,1921,Judicial Power,1,2,7,1,615.25,699.6,https://www.courtlistener.com/opinion/99739/x/
1756,,2009,Criminal Procedure,5,7,2,1,197.67,319.31,https://www.courtlistener.com/opinion/1756/x/
109448,,1976,Judicial Power,9,23,5,1,399.19,501.53,https://www.courtlistener.com/opinion/109448/x/
109449,,1976,Economic Activity,12,11,4,1,405.14,349.05,https://www.courtlistener.com/opinion/109449/x/
109446,,1976,Civil Rights,7,14,9,1,327.61,476.97,https://www.courtlistener.com/opinion/109446/x/
109447,,1976,Judicial Power,3,6,1,1,467.75,221.04,https://www.courtlistener.com/opinion/109447/x/
109444,,1976,Judicial Power,1,8,8,1,487.03,327.98,https://www.courtlistener.com/opinion/109444/x/
109445,,1976,Civil Rights,5,11,11,1,400.23,565.01,https://www.courtlistener.com/opinion/109445/x/
109442,,1976,Criminal Procedure,12,67,2,1,312.34,328.85,https://www.courtlistener.com/opinion/109442/x/
109443,,1976,First Amendment,12,32,1,1,367.32,324.12,https://www.courtlistener.com/opinion/109443/x/
109440,,1976,Judicial Power,0,0,,0,560.0,1123,https://www.courtlistener.com/opinion/109440/x/
