citing_id,cited_id
131149,111781
131149,111782
131149,117927
131149,107701
131149,118456
131149,118458
131149,107197
131149,102601
131149,110794
131149,117967
131149,110813
131149,118496
131149,110819
131149,110311
131149,109301
131149,107256
131149,97023
131149,107783
131149,106761
131149,111370
131149,109836
131149,112398
131149,105746
131149,112418
131149,118057
131149,110894
131149,108858
131149,107841
131149,110916
131149,112453
131149,104790
131149,118146
131149,118147
131149,118148
131149,109462
131149,100759
131149,109380
131149,112027
131149,103835
131149,127908
131149,103347
131149,90042
131149,109131
131149,2620886
131149,110551
131149,110040
131149,118238
131149,101864
131149,111596
131149,112634
131149,112635
131149,110588
131149,110077
97374,96569
97374,89446
109703,102402
109703,109573
109703,105746
109703,109462
109703,86696
109703,109251
109703,109384
109703,109406
109703,106601
109703,109301
109703,106366
2680438,111499
2680438,136991
2680438,2359
2680438,127929
2680438,145730
2680438,145875
2680438,145629
2680438,111858
2680438,118008
2680438,111482
2680438,118143
111630,110093
111630,111533
111630,111286
111630,109881
111630,110916
111630,111441
111630,110954
111630,111483
111630,110590
858086,109186
858086,112389
858086,110599
858086,110225
858086,110228
858086,112927
858086,118176
858086,117895
858086,118066
858086,111290
858086,134723
858086,109128
858086,112585
858086,118093
858086,110168
858086,109928
858086,145904
858086,109298
858086,111495
858086,91256
145687,118337
145687,112890
145687,103950
145687,109530
111748,108961
111748,110135
111748,111669
111748,109513
111748,110775
111748,110690
111748,110416
111748,109404
111748,110944
111748,109665
111748,104034
111748,1682020
111748,111211
111748,109299
111748,110655
111748,109565
112679,112258
112679,111748
112679,105221
112679,112520
112679,109833
112679,108302
112679,109723
112679,108316
112679,112414
112679,112206
112679,109519
112679,105312
112679,111211
112679,110075
145850,112768
145850,109573
145850,112520
145850,104856
145850,2620697
145850,109723
145850,108316
145850,112679
145850,118323
145850,117944
145850,118202
145850,109301
145850,109761
145850,108100
145850,131155
145850,109527
145850,112747
145850,145904
145850,118133
145850,118140
145850,117927
111953,110464
111953,111241
111953,104716
111953,109199
111953,107411
111953,110235
111953,111262
111953,108581
111953,110762
111953,110763
111953,110268
111953,111173
111953,109776
111953,109009
111953,108375
111953,108153
111953,109932
111953,109303
111953,111481
111953,111611
109509,100233
109509,106514
109509,103701
109509,109466
109509,95281
109509,108713
109509,91704
109509,107082
109509,108990
109509,106945
109509,109380
109509,109254
109509,108489
109509,100694
109509,107480
109509,109476
109509,107748
109509,90897
109509,105746
109509,108530
109509,109246
109509,107898
109509,108284
109509,103933
111882,110560
111882,103875
111882,109509
111882,109513
111882,111415
121149,111746
121149,109571
121149,109704
121149,109834
121149,112911
121149,2620700
121149,110367
121149,108961
121149,118181
121149,111145
121149,117930
121149,112565
121149,118075
121149,110655
121149,112835
121149,118341
121149,118177
121149,118362
121149,111712
121149,104034
121149,118245
121149,109671
121149,110320
121149,109299
121149,118132
121149,111221
111009,110221
111009,104462
111009,110736
111009,109604
111009,109626
111009,110272
111009,109267
111009,109420
145709,145671
145709,145751
145709,112903
145709,112825
145709,118482
145709,106845
145709,109420
145709,142888
145709,111221
145709,110825
111832,111111
111832,111790
111832,111299
111832,110774
111832,110104
111832,110458
111832,108421
118241,118157
118241,104135
118241,111111
118241,111290
118241,111675
118241,111221
118241,117966
118241,109777
