citing_id,cited_id
101864,94583
101864,99705
101864,97692
101864,99203
101864,101764
101864,96133
101864,2620807
101864,91528
101864,99212
101864,99725
101864,90513
101864,100243
101864,98201
101864,86428
101864,90017
101864,93090
101864,101289
101864,100778
101864,100779
101864,101805
101864,87984
101864,101704
101864,101818
101864,93123
101864,100295
101864,101832
101864,87500
101864,99789
101864,101842
101864,100821
101864,90588
101864,94685
101864,97760
101864,101345
101864,87010
101864,96741
101864,96745
101864,95723
101864,100844
101864,100845
101864,88052
101864,97620
101864,98299
101864,85501
145921,145761
145921,109698
145921,136995
145921,137739
145921,121164
145921,118381
145921,121165
145921,109265
145921,108186
145921,101887
145629,1993216
145629,112910
145629,118415
145629,111264
145629,142881
145629,98854
145629,111918
145629,112559
145629,110774
145629,111420
145629,121152
145629,112706
145629,111939
145629,1087670
145629,112204
145629,110945
145629,111377
145629,118269
145629,110458
145679,109509
145679,118101
145679,112296
145679,111883
145679,134736
145679,112382
145679,111926
145679,109530
145679,110782
145679,111237
110762,110467
110762,110472
110762,110701
110762,110353
110762,110226
110762,107411
110762,88468
110762,100926
110762,110108
110762,103839
110762,110546
110762,109729
110762,110245
110762,108329
110762,90667
110762,109101
110762,86062
110762,110097
110762,105142
110762,105018
110762,108906
110762,110654
110762,108607
110762,94400
110762,110273
110762,108610
110762,102475
110762,110535
110762,104906
110762,109387
110762,109009
110762,110162
110762,91555
110762,109908
110762,109909
110762,108375
110762,109926
110762,102353
110762,104700
110762,109932
110762,109677
110762,2390269
110762,102770
110762,104510
110762,104695
110762,109820
110762,105087
108316,105312
108316,105221
108316,103944
108316,106825
108316,107950
108316,107705
108316,107706
108316,107707
107254,105408
107254,104322
107254,106659
107254,104549
107254,104550
107254,106791
107254,106440
107254,104551
107254,105516
107254,106178
107254,106882
107254,106831
107254,97416
107254,105810
107254,106483
107254,99706
107254,104827
111139,110720
111139,109099
111139,99974
111139,109833
111139,111115
111139,109716
111139,106542
111139,104473
111139,103577
111139,109593
111139,110747
111139,102683
111139,107559
111139,105131
111139,107052
111139,105646
111139,97584
111139,110516
111139,107071
111139,101696
111139,106178
111139,106440
111139,109514
111139,104567
111139,103756
111139,100173
111139,110166
111139,105565
111139,105408
111139,98917
111139,104551
111139,102889
111139,1116266
111139,103916
111139,104685
111139,106483
111139,110519
111139,107895
111139,102650
108011,103979
108011,105347
108011,106984
108011,104331
108011,100337
108011,103570
108011,106323
108011,107315
108011,107230
118092,91789
118092,104802
118092,106179
118092,95336
118092,111722
118092,96611
118092,89773
118092,103601
118092,104323
118092,86836
118092,107160
118092,101689
118092,118019
118092,102367
109481,108032
109481,109326
109481,106984
109481,109420
109481,108526
109481,106845
109897,103944
109897,102537
109897,109067
109897,103950
109897,101997
109897,109859
109897,104109
109897,101807
109897,91707
109897,96829
109897,103108
109897,103369
109897,94794
109897,86221
109897,103246
109897,102095
109897,109267
109897,104526
109897,104671
109897,93280
109897,106081
109897,104419
109897,108903
109897,103533
109897,109117
109897,101617
108863,100694
108863,106249
108863,106250
108863,106252
108863,107793
108863,103831
108863,106658
108863,105002
108863,104373
108863,104520
108863,106443
108863,96854
108863,107737
108863,99803
108863,108380
108863,108381
108863,108135
108863,108530
1087984,1088003
1087984,102669
1087984,109422
1087984,112912
1087984,118001
1087984,2620886
1087984,118263
1087984,1855418
1087984,117947
1087984,118397
109902,103946
109902,107107
109902,107016
109902,2620811
109902,109420
109902,108909
109902,107472
109902,109267
109902,107065
109902,109626
110090,104068
110090,104321
110090,103170
110090,98915
110090,106308
110090,104519
110090,102728
110090,108996
110090,105232
110090,108306
110090,105299
110090,100917
110090,108598
110090,102436
110090,101695
110090,108991
112683,106850
112683,108227
96335,89675
96335,94648
96335,88789
96335,94558
96335,94819
96335,88698
96335,95614
96338,89274
96338,96218
96370,92243
96370,94828
96363,94017
96363,94089
96363,91598
96363,91599
96363,91795
96363,92857
96363,92890
96359,94315
96359,94340
96361,96129
96361,90760
96361,91057
96361,94515
96361,89886
96382,93210
96382,94765
96382,88775
96386,96272
96386,85348
96386,94699
96386,90740
96387,91818
96387,95114
96387,91574
96391,86330
96391,95957
96391,90439
96399,94720
96399,94976
96399,88676
96399,95964
96399,90350
96399,96146
96399,96025
96399,95802
96399,92059
96399,90876
96403,91588
96403,88167
96403,85642
96403,87980
96403,87981
96403,88789
96403,87641
1087762,92975
1087762,92482
1087762,89125
1087762,90177
1087762,89735
1087762,94475
1087762,92494
1087762,91357
1087762,91056
1087762,92753
1087762,91698
1087762,94616
1087762,86841
1087762,87771
1087762,93725
1087762,93053
112683,108773
112683,110510
112683,111793
112683,107885
112683,107182
112683,110877
112683,109297
112683,109810
112683,111221
112683,111098
112683,109949
112683,111359
620672,111043
620672,112708
620672,145862
620672,111718
620672,117953
620672,111368
620672,118037
620672,109615
620672,117914
620672,117884
620672,219509
621293,142892
621293,134734
621293,99215
93489,88017
93489,87668
93489,93430
107160,86664
107160,85131
107160,90252
107160,95259
107160,103401
107160,92072
107160,89280
107160,102999
107160,90466
107160,86249
107160,86643
107160,94070
107160,93161
107160,1156859
107160,101629
1087669,104331
1087669,110823
1087669,112034
1087669,109382
1087669,107944
1087669,108333
1087669,111678
1087669,103487
1087669,105286
1087669,118342
1087669,105038
1087669,111190
1087669,103770
1087669,112359
1087669,112701
1087669,110713
1087669,109308
1087669,103293
112300,111874
112300,107304
112300,112041
112300,104221
112300,105008
112300,105482
112300,102795
112300,109769
112300,106570
112300,112211
112300,112219
112300,106081
112300,106085
112300,104170
112300,108012
112585,109186
112585,110599
112585,110228
112585,111258
112585,108713
112585,110916
112585,109128
112585,105545
112585,111198
112585,112489
112585,109928
96819,94976
96819,93057
96819,92809
96819,91149
96819,96399
96819,96529
96819,92059
96819,94238
96819,95011
96819,93608
96819,95529
96819,90667
96819,95532
96819,94130
96819,2620727
96819,91064
96819,95802
96819,91583
96819,85568
96819,91332
96819,95173
96819,92743
96819,95432
96819,85451
96819,96332
96819,91981
96819,91598
96819,85330
96819,96467
96819,92736
96819,89308
96819,92766
96819,95717
96819,88673
96819,93947
96819,95844
96819,94949
96819,85731
96819,91368
96819,94570
96819,91371
96819,92114
96819,88690
96819,96372
96819,86262
96819,94587
101967,92032
101967,98945
101967,101379
101967,101764
101967,98956
101967,96144
101967,100755
101967,98969
101967,98200
101967,89796
101967,101915
101967,99484
101967,101534
101967,93343
101967,101280
101967,99364
101967,98857
101967,98348
101967,98349
101967,99502
101967,92847
101967,99358
101967,101559
101967,95033
101967,99657
101967,99264
101967,98497
101967,95428
101967,100421
101967,100167
101967,101068
101967,101580
101967,96334
101967,98896
101967,96473
101967,92384
101967,95715
101967,101604
101967,100197
101967,98793
101967,100206
101967,101489
101967,101875
101967,95738
101967,101758
110034,102404
110034,103173
110034,87177
110034,90506
110034,106514
110034,101915
110034,92702
110034,99824
110034,103973
110034,100397
110034,96819
110034,96649
110034,109499
110034,108990
110034,106303
110034,107201
110034,109259
110034,87885
110034,100304
110034,108881
110034,95314
110034,86114
110034,94055
110034,108782
110034,106992
110034,107901
110034,102271
109091,96128
109091,96130
109091,99461
109091,106761
109091,103563
109091,101773
109091,106221
109091,107536
109091,96657
109091,106514
