cl_opinion_id,x,y
145909,661.76,649.58
145908,377.53,475.88
109509,539.73,486.32
109508,463.93,603.62
109503,480.93,522.92
109506,745.26,296.42
109505,661.38,583.64
109504,846.05,499.82
112451,641.81,560.12
112450,589.39,513.71
112453,761.84,647.07
112452,870.51,361.77
112454,924.11,528.46
112457,573.29,337.83
112456,523.84,448.65
112459,784.95,473.03
112458,464.91,420.11
2773182,169.16,440.09
111379,336.92,477.61
111378,761.36,451.3
111370,595.41,606.77
111373,597.23,410.01
111372,640.37,496.14
111375,655.54,431.64
111377,372.03,534.8
111376,496.06,553.73
106883,748.17,384.3
106881,753.31,361.36
106884,645.59,547.47
92291,521.15,739.99
902770,490.13,552.09
110427,399.96,707.76
110423,582.5,614.18
110420,634.59,496.65
110960,672.1,526.46
110966,404.01,546.38
110965,542.76,529.12
110968,672.67,478.99
205713,400.6,259.9
205712,467.34,359.9
102991,727.31,563.7
112717,491.92,690.95
112714,294.71,275.34
112715,414.23,481.46
112710,358.13,352.38
112718,505.77,383.21
112719,585.07,483.6
812450,534.26,412.92
110649,659.93,453.14
110647,570.56,595.16
111175,689.57,622.05
111173,824.47,500.79
111172,826.64,456.23
111170,709.68,287.54
145662,649.78,486.48
145663,660.27,201.56
118188,556.14,339.01
118187,356.36,208.18
118181,467.9,344.34
93947,493.67,600.66
106451,708.22,401.03
109338,612.35,614.29
109330,660.57,166.72
109332,954.79,505.67
109335,548.69,371.37
109336,824.44,386.14
109337,334.86,270.16
2676592,614.75,105.79
2676593,534.93,424.72
145837,392.3,411.23
145836,451.08,107.63
145831,361.97,551.67
145830,304.86,436.7
618680,427.66,302.89
130161,605.71,195.71
130160,676.0,493.98
130162,659.83,632.95
110954,748.88,268.07
136989,259.63,389.64
136988,463.7,346.91
136985,394.09,594.51
136984,658.9,552.18
136987,440.93,494.45
136986,643.41,230.42
103301,733.22,412.79
127899,635.34,310.31
127898,765.23,247.51
127894,838.69,521.73
127897,679.07,373.88
96864,572.84,769.15
96868,546.95,722.15
112829,519.15,285.83
112824,528.38,663.8
112825,509.16,359.53
112826,455.89,277.72
112827,365.82,310.7
112820,465.34,652.07
1992717,862.72,152.42
111709,402.54,704.55
110325,853.04,434.18
110324,801.28,351.3
110327,465.52,360.92
110326,832.74,541.72
110320,374.92,417.37
110323,772.0,275.47
110322,508.17,467.72
118390,496.39,411.97
118391,857.26,533.41
117957,726.46,456.37
117955,470.76,488.62
117954,653.61,314.93
117953,368.84,287.24
117950,579.65,324.21
118394,384.73,306.53
117959,248.46,419.88
118397,681.62,456.52
110075,676.21,451.78
110077,467.01,464.43
110076,473.44,469.64
110073,360.46,683.87
110079,373.45,344.98
110078,402.79,441.92
118135,583.61,314.86
91985,554.9,737.21
104894,629.84,506.6
218177,462.26,259.06
131159,359.09,326.49
131158,932.74,395.43
131157,422.09,464.32
131156,491.27,297.6
131155,412.66,564.15
131154,854.11,565.82
131153,354.45,578.08
131152,150.53,495.52
131151,570.05,222.22
131150,882.73,403.04
110916,593.75,529.57
110915,613.06,442.85
815038,649.68,142.26
2678468,389.57,385.31
2678466,631.65,659.0
96230,650.54,545.26
103531,630.13,526.21
118278,782.54,338.69
118273,521.14,600.66
118272,526.03,530.29
118277,841.24,491.54
118274,575.12,326.01
1992692,10.0,1060
219512,460.81,245.52
97966,485.97,669.75
111514,710.7,253.0
111517,696.8,602.55
111510,558.86,509.71
111513,346.99,444.12
3170730,512.84,572.24
107730,726.65,467.19
107731,604.71,551.83
109820,566.43,411.82
109821,446.83,395.87
109823,522.35,606.59
109824,487.78,701.39
109825,766.99,332.39
109826,309.46,592.36
109827,373.69,525.09
112798,486.69,306.15
112799,297.12,593.99
112797,518.14,396.1
112795,780.51,485.88
112792,672.82,411.61
112790,664.52,13.48
108153,599.26,491.3
100287,609.63,641.59
101773,674.7,564.0
2670966,518.12,359.03
2670965,785.75,262.42
110130,572.87,548.94
110131,705.9,585.79
110132,726.0,474.68
110134,540.38,398.65
110135,463.7,508.85
110136,336.81,313.75
110137,538.85,609.27
108838,683.69,555.11
118459,509.57,601.87
118458,546.16,581.46
118453,556.57,125.5
118452,523.22,393.81
118451,315.18,658.01
118450,359.81,425.89
118457,319.15,426.32
118456,675.63,653.42
118455,697.57,634.05
118454,469.38,628.11
118250,855.92,499.71
801110,588.5,110.69
118338,502.15,849.82
118339,731.46,210.71
118336,20.0,1060
118337,465.19,313.77
118334,534.39,582.18
118335,659.52,617.41
118332,712.19,353.61
118333,786.59,409.42
118330,831.48,220.76
118331,433.26,295.98
855517,410.04,497.58
3160677,480.09,593.59
112559,437.76,376.88
112557,617.19,426.38
2959750,479.11,415.02
2810526,422.31,479.81
111235,667.46,305.94
111237,488.4,369.78
111238,373.89,338.71
111239,472.43,653.22
110547,419.72,507.84
110546,418.25,480.96
110548,628.51,553.2
2771751,558.84,137.99
820903,596.33,289.62
106658,679.34,588.68
106659,451.27,589.14
112051,448.26,586.2
112050,496.69,417.34
112052,493.52,316.84
108581,774.51,497.39
109679,697.76,518.67
109678,498.61,692.66
109671,354.77,376.12
109670,650.61,539.91
109673,316.65,564.82
109672,379.28,374.82
109675,824.73,482.55
109674,777.55,607.37
109677,578.97,313.54
109676,753.69,321.49
103962,588.62,546.97
1741,667.14,539.47
110784,542.35,537.4
111788,887.28,535.42
111789,389.2,553.98
111784,278.95,381.88
111785,709.26,350.47
111786,541.03,658.43
111780,757.36,728.02
111781,685.98,684.7
111782,641.9,628.01
111783,435.69,516.15
213503,30.0,1060
213505,727.32,384.24
112693,598.72,362.38
112696,441.74,510.55
112694,414.96,410.56
112699,659.94,476.56
145787,437.21,320.41
109477,285.57,633.49
109476,619.29,465.58
109475,719.04,463.33
109479,513.73,275.1
109478,400.38,677.42
110429,441.6,364.32
145788,239.43,537.33
110998,705.42,409.53
110999,671.64,556.45
110996,460.07,684.01
110997,329.25,551.31
110994,414.73,492.94
110992,693.72,627.59
110993,343.51,534.02
110990,338.47,511.75
110991,419.73,454.46
104029,633.51,485.07
85642,516.12,686.97
88079,558.16,660.57
112278,474.91,373.05
945737,622.44,494.94
2781926,528.06,698.01
3177201,348.23,581.51
3177200,700.03,346.99
112903,558.77,299.63
112902,703.02,506.6
112901,510.06,331.64
112900,649.42,394.25
112907,378.81,528.03
112906,618.72,343.22
112905,581.93,591.88
112904,649.65,319.17
1637175,507.16,152.68
2959738,596.87,156.16
2959731,428.31,384.56
2959736,876.85,389.36
2959737,707.92,275.65
2959734,626.08,345.92
2959735,332.83,446.65
111598,729.18,322.31
111597,660.27,627.8
111596,702.64,623.78
104943,734.58,422.63
110248,546.56,569.51
110246,609.45,550.5
110247,573.42,527.25
110245,540.21,469.78
3205736,405.78,307.84
112249,428.7,661.76
112245,369.33,641.69
112246,312.73,483.31
112240,744.51,579.82
112241,410.82,572.75
112242,503.99,783.31
91153,659.3,528.66
111924,676.76,550.24
111926,509.3,398.44
111927,859.64,545.68
111920,322.11,400.21
111921,720.19,312.81
111922,364.7,446.9
111923,736.04,609.9
111928,781.54,387.18
110753,533.94,433.87
109204,694.91,302.45
109205,413.73,510.81
109206,324.45,681.72
109207,657.01,505.5
109200,643.74,312.27
145729,572.66,215.52
145728,917.24,530.05
106515,812.41,443.33
106514,655.55,550.65
145701,486.4,526.75
145700,658.92,215.38
145702,604.37,467.31
145705,592.91,451.64
145707,713.63,533.3
145706,640.27,499.4
109239,561.95,805.74
109238,373.42,483.0
2657778,278.21,207.46
109235,580.45,579.56
145660,537.59,391.45
145661,236.1,489.08
145666,40.0,1060
145667,277.44,539.23
145664,588.88,301.36
145665,405.24,649.72
145734,745.48,273.72
145735,236.53,394.48
145739,497.08,676.0
110892,444.97,657.8
110890,833.86,504.57
110895,389.88,524.91
110894,633.56,648.49
110899,451.61,338.98
110898,294.64,612.12
111410,421.76,630.24
111412,308.73,604.24
111414,472.66,276.81
111415,532.74,404.74
111417,718.78,651.34
111418,684.52,332.56
1269289,539.79,433.21
1269282,509.92,267.7
145710,711.99,660.34
93280,489.63,486.22
137728,328.73,443.44
137729,776.41,609.81
137726,307.81,210.21
137727,765.87,214.86
137725,454.84,280.12
109907,332.35,538.97
109905,843.42,423.66
109904,489.89,376.87
109901,388.47,193.67
109900,530.89,745.88
109908,521.35,333.2
108360,673.03,593.05
145886,109.48,303.7
145887,768.51,475.49
145884,456.08,288.37
145885,511.67,287.88
145882,533.68,518.78
145883,654.94,283.03
145880,834.91,318.64
145881,457.05,323.26
145888,547.58,360.02
855660,357.11,486.2
625709,324.34,452.39
112640,664.75,345.51
112642,703.44,217.57
112644,555.14,421.97
112646,689.83,390.99
112647,714.31,543.56
110709,355.29,696.9
110708,427.63,561.95
110701,430.03,478.52
110707,436.51,498.01
110706,501.72,463.1
110705,614.15,337.85
110704,766.45,724.95
110034,481.58,569.23
118075,386.23,256.01
118071,658.35,463.71
118073,645.96,325.75
90039,624.49,468.99
112618,407.11,383.67
112611,480.22,719.56
112610,680.55,493.93
112617,417.23,244.75
112616,510.91,320.9
104605,854.18,467.95
102601,667.63,533.56
102605,612.06,507.17
102604,766.68,361.52
112151,598.99,220.62
112152,868.04,282.19
112157,790.24,303.01
112159,412.1,386.97
109736,627.47,194.26
109730,646.87,547.48
109731,709.96,322.99
109732,455.95,615.8
127918,748.47,667.67
127919,855.83,402.36
127914,606.14,670.03
127915,699.61,169.18
127916,608.01,427.99
127917,531.82,266.05
127910,720.67,509.28
127911,264.73,446.65
127912,453.78,569.5
127913,408.45,378.52
91869,522.69,718.39
218178,292.12,252.73
1682020,339.33,532.26
111669,537.17,505.91
111668,494.89,318.01
111662,653.32,383.86
111661,537.4,533.44
111660,770.76,279.21
111667,784.52,566.36
111666,836.48,539.71
111665,767.82,346.88
111664,672.31,208.78
110138,666.17,326.52
2803250,426.6,209.98
112423,507.28,521.53
112424,833.62,228.39
112425,459.85,635.99
112427,557.09,493.37
109532,711.49,329.61
109533,757.1,300.39
109530,589.27,475.64
109531,701.07,546.12
109536,678.5,281.44
109537,825.82,442.44
109534,738.68,292.66
109535,743.06,311.07
109539,800.84,443.06
109288,312.17,533.16
109289,872.3,318.95
109285,383.14,564.15
109286,473.37,481.17
109287,396.46,651.19
111301,791.69,484.48
111302,701.32,369.57
111303,736.24,348.86
111304,568.08,541.96
111305,898.77,460.36
111308,547.67,548.05
107252,750.84,386.32
107256,581.42,558.78
107875,736.7,384.07
117888,353.48,312.62
117884,352.09,371.61
117881,559.11,445.9
117880,451.39,536.31
117882,528.54,517.26
2674862,767.4,594.05
2674863,384.38,258.93
2621017,677.4,602.75
87748,473.39,693.52
3209687,380.64,289.5
3209686,411.51,158.7
3183081,50.0,1060
2657927,427.76,271.38
110933,732.85,386.46
3183082,485.15,0.0
3183080,708.32,190.77
110935,644.67,632.53
111148,803.02,521.89
111149,303.01,549.7
111146,814.57,502.07
111145,480.79,304.78
111143,833.45,466.69
111140,634.17,609.17
110938,536.66,516.28
110939,238.39,484.93
110819,666.76,623.0
110813,633.19,545.6
110811,474.74,464.64
110810,512.98,365.69
110814,635.75,625.17
137747,306.93,286.27
111498,389.81,721.78
111499,311.32,491.84
111490,653.59,589.1
111491,488.28,536.72
111492,530.03,473.39
111495,508.66,328.9
111496,555.01,606.85
110369,532.78,723.89
110368,250.81,405.34
118176,658.92,499.0
118177,375.23,380.72
110361,672.84,273.36
110360,568.61,430.06
110362,590.39,632.75
110365,514.84,419.72
110367,362.11,410.39
110366,388.18,478.13
107473,801.76,500.59
112329,674.95,588.0
112328,451.69,678.07
112323,406.29,334.85
112322,748.86,337.03
112321,387.58,400.38
112326,731.64,360.01
112325,732.4,302.4
112324,619.76,455.11
112587,476.58,458.52
112585,712.66,459.02
214467,619.56,640.0
102189,731.12,421.97
89476,431.91,474.63
109097,689.2,430.56
109091,647.0,518.82
100122,680.68,345.82
145808,571.25,278.56
145809,511.69,709.43
145806,463.25,432.77
145804,432.06,405.71
145805,404.2,454.69
145802,455.65,234.25
145803,409.42,127.21
145800,144.64,311.69
902267,361.91,627.06
902265,352.37,636.38
902264,673.3,167.38
118179,308.82,300.99
2646093,264.94,401.58
111288,888.24,341.51
1434992,755.35,647.28
149653,764.17,196.04
149006,315.04,329.65
149007,301.04,378.02
149005,483.34,478.91
149008,612.45,514.28
1087956,648.32,362.6
112877,505.25,409.82
112875,330.15,488.42
112874,711.04,626.76
112872,740.89,347.31
112871,331.98,247.04
112870,561.72,552.34
112879,648.38,436.31
117968,573.81,595.68
117966,669.51,609.73
117967,704.51,590.19
117964,789.94,482.82
117965,608.84,613.24
117962,573.28,389.74
117963,649.55,687.12
117960,660.25,632.14
117961,543.97,457.6
111759,514.86,442.94
111758,400.87,498.58
111756,538.44,497.33
111755,729.39,593.62
111754,767.62,585.65
111753,347.57,409.18
111751,388.63,466.99
111750,703.18,313.62
112679,553.93,422.2
111426,334.36,259.71
112678,862.3,323.08
111423,773.19,439.29
111429,595.72,596.1
104681,703.63,334.76
110942,486.79,482.11
109392,472.36,446.12
109390,607.69,614.96
3168777,641.07,185.86
3168776,609.41,274.98
131167,455.87,688.09
131164,497.03,316.08
131165,703.6,308.8
131162,424.45,363.77
131163,441.34,418.5
131160,881.84,320.03
131161,761.62,445.75
131168,547.33,276.01
182514,931.66,863.3
2803251,478.78,422.38
112589,420.3,372.06
206097,579.98,165.71
206098,640.96,427.83
112584,445.67,395.81
89311,644.09,691.45
3214776,808.48,418.8
118243,647.41,314.06
118240,656.76,571.32
118241,422.63,403.84
118244,394.61,340.25
118245,397.14,315.07
107965,677.37,534.11
179213,442.02,247.86
106837,660.27,529.38
3207860,719.24,176.83
142890,378.04,415.79
802972,60.0,1060
111380,795.37,480.44
111381,354.29,432.0
111382,822.52,485.65
111383,518.48,433.77
111385,573.76,691.49
110479,308.02,728.72
110478,663.41,483.95
110470,493.53,539.48
110473,699.77,283.27
110475,812.31,303.81
110474,815.86,343.61
110477,315.09,578.1
110476,793.22,583.27
142891,539.42,200.87
85160,532.98,483.57
104521,759.09,434.07
106017,663.77,412.31
112299,460.58,392.62
112298,690.73,288.12
112296,508.41,416.29
112295,694.48,498.56
112293,511.71,514.49
112292,460.99,525.29
112291,522.87,501.63
112748,481.64,400.58
112741,537.18,703.55
112740,471.95,738.53
112743,706.24,698.0
112742,403.43,509.91
112745,410.64,286.62
112744,483.82,558.11
112747,542.69,533.31
112746,766.48,283.87
111866,671.43,612.35
2671724,490.19,160.15
103855,632.69,429.47
111869,679.31,375.11
868383,806.68,175.91
868382,1000.0,463.47
868381,432.37,245.38
868384,410.37,482.53
944097,462.58,182.31
118462,434.09,599.38
118463,623.94,250.87
118460,612.04,310.12
118466,549.78,434.44
118467,329.97,466.45
118464,448.8,240.15
118465,373.39,317.32
118468,849.41,501.33
118469,279.17,427.14
2651115,445.87,283.61
2651114,268.49,141.4
110676,639.96,436.2
110675,427.25,707.13
110673,559.23,627.9
110671,390.6,511.58
97416,539.27,651.22
93562,592.48,638.33
815689,433.24,338.71
111882,506.27,512.94
111880,683.71,363.22
111887,524.9,625.01
111885,746.8,315.08
112505,644.69,178.62
112503,412.67,236.83
112508,308.49,534.44
111265,712.29,470.13
111264,448.02,452.43
111263,890.88,511.64
111262,759.15,442.12
107359,719.96,336.85
1087946,585.93,358.13
1087947,502.83,752.9
1087945,349.21,341.22
1087959,665.78,403.48
1087958,649.09,395.47
903971,562.61,204.96
620567,529.87,489.72
620566,508.74,295.1
106601,436.38,613.59
91054,687.96,438.06
109604,412.81,504.77
109605,499.02,617.24
109606,387.81,485.6
109607,287.12,461.23
3211501,738.41,354.4
903973,331.83,325.45
103950,559.82,437.43
2959751,530.31,397.4
111065,604.39,170.89
111064,352.74,441.19
111060,304.9,267.65
111063,767.31,497.55
111062,320.51,536.5
1748,279.79,688.7
1749,772.39,272.01
1744,376.63,367.42
1745,673.87,202.36
1746,875.07,427.09
1747,738.62,555.66
1740,519.77,321.12
1742,707.14,310.99
108713,655.42,504.16
108714,677.64,549.85
104842,724.07,585.1
1756,743.67,188.54
109448,451.67,374.4
109449,527.4,583.65
109446,338.59,664.48
109445,377.62,743.19
109442,819.12,404.88
109443,658.96,556.54
109190,452.37,550.89
109191,780.73,292.11
109193,456.32,707.77
109196,807.36,308.01
145929,228.73,611.29
145928,473.99,506.32
145925,460.62,510.48
145924,526.53,259.88
145927,70.0,1060
145926,588.75,315.37
145921,571.17,339.28
145920,783.04,193.24
145923,537.02,184.78
145922,806.82,488.17
2672208,609.08,550.13
2672209,479.84,473.87
145697,588.5,640.34
145696,311.5,744.69
145693,419.63,425.68
145692,479.73,216.58
145691,691.25,538.11
145690,717.2,307.85
1750,719.6,163.0
626055,783.39,288.98
626054,339.07,230.84
97378,552.76,718.01
2620698,678.09,364.18
2620699,863.49,389.55
2620697,399.82,461.65
103563,716.53,527.54
145873,752.77,392.78
2418062,80.0,1060
802791,499.17,361.07
802792,711.9,520.42
112930,452.07,393.2
112931,434.02,443.48
112934,420.1,355.39
109580,416.66,590.34
109585,433.29,656.36
213842,655.22,241.79
212969,389.19,287.38
111560,658.81,328.41
111561,731.83,600.98
111562,316.37,345.87
183477,764.22,345.32
2679203,538.44,257.58
2679202,377.43,256.23
2679205,90.0,1060
2679204,711.76,250.1
110215,546.3,679.0
110210,480.96,611.22
110213,538.22,366.87
110212,703.08,435.39
102963,523.76,707.76
873660,332.95,509.23
873668,870.27,222.55
873669,819.61,493.94
93804,412.47,692.48
3205768,626.38,329.48
3205767,508.88,735.44
112217,407.48,470.95
112215,618.97,245.11
112214,333.36,543.15
112213,455.66,719.82
112212,405.6,461.12
112210,702.44,305.26
112219,798.78,504.61
112218,706.89,494.53
109879,324.43,341.81
109878,342.25,370.38
109872,749.12,255.79
109871,648.23,625.97
109870,642.37,589.07
109877,532.03,426.68
109876,746.63,395.6
109874,839.28,498.87
111975,602.92,551.26
145718,200.57,576.46
145719,397.82,285.53
109259,527.21,605.42
109258,695.24,325.15
109257,646.16,586.05
109254,419.68,436.81
109253,632.09,513.27
109252,461.51,297.66
109251,675.33,664.29
109250,504.43,675.98
92767,515.07,643.05
100233,669.13,538.98
2452958,716.81,585.26
2144,633.07,492.54
803270,555.55,527.65
621270,569.37,729.84
103246,449.4,541.85
103243,689.71,590.71
118361,677.41,285.15
118360,467.51,262.04
118363,524.56,525.21
118362,378.38,431.6
118365,367.45,368.6
118364,474.07,304.97
118367,993.55,276.04
118366,226.5,486.11
118369,710.92,622.41
118368,491.09,424.21
220342,579.94,684.31
118393,562.97,119.52
111946,680.6,601.02
111947,852.93,301.04
111941,504.9,717.23
103716,501.65,591.56
111949,523.52,449.64
145746,389.04,540.45
145741,716.9,202.4
145742,768.9,230.18
110534,862.39,476.29
110536,609.28,676.47
110530,878.92,519.29
110532,730.78,589.78
118418,507.56,450.26
112398,668.46,603.46
112399,626.88,425.44
112390,742.96,270.23
112397,433.67,451.35
112394,399.27,357.64
112395,344.71,398.72
2641101,855.59,422.86
107480,637.97,517.1
107486,806.04,378.87
107488,743.66,350.27
109939,622.47,574.4
109936,797.92,236.02
109937,371.1,667.33
109934,477.63,392.55
109935,740.08,287.55
109932,584.57,460.96
109933,479.26,599.09
109930,565.35,514.26
109931,544.85,422.0
112024,725.45,250.1
112025,460.82,338.5
112026,451.66,602.9
112027,660.6,591.59
112022,339.12,348.78
109680,463.08,469.23
109681,772.4,582.38
109682,731.96,331.6
109683,768.68,544.18
109684,662.4,481.89
109685,303.27,556.7
109687,584.45,646.1
182991,758.04,243.9
182990,667.82,543.64
182992,723.61,222.27
799988,745.3,403.36
103481,572.91,555.22
103292,577.66,584.91
145675,421.93,734.6
145674,332.82,344.73
87885,618.84,668.07
110328,405.89,636.64
110765,702.72,519.22
122261,100.0,1060
122260,470.91,332.08
122263,257.11,591.99
122262,228.73,440.79
122265,568.46,269.65
122264,292.31,654.21
118501,720.4,613.6
118500,469.52,283.75
118503,728.03,562.41
118502,447.62,557.93
118505,541.19,287.5
118504,578.21,603.54
118507,673.89,385.87
118506,457.32,591.05
118509,790.35,205.01
110763,625.95,462.09
110730,376.53,558.79
110731,704.82,234.52
110736,385.47,530.42
110737,461.28,351.0
110734,539.23,637.69
110735,666.53,706.87
110089,845.11,262.67
110085,669.18,470.1
110086,510.37,484.15
110087,801.87,369.68
110080,666.24,236.67
149285,758.69,155.69
118080,489.7,722.93
118081,340.82,591.26
118082,440.82,367.24
118083,378.49,242.0
118088,601.3,244.26
118089,381.04,499.05
112622,810.34,333.27
112620,613.3,337.94
112621,319.4,309.22
112626,676.94,338.45
112627,620.05,604.36
112625,485.61,480.8
112628,412.64,437.63
112629,493.34,483.52
107014,757.12,436.46
3217227,494.12,361.27
3217228,523.49,328.16
106945,594.77,526.47
2644672,154.68,532.55
2644673,419.9,214.95
800859,463.51,322.9
800858,714.13,191.52
108985,596.83,503.34
93665,606.47,448.78
109769,478.64,335.26
109768,639.13,504.36
109767,675.31,324.85
109765,329.97,630.29
109763,399.1,570.02
109762,459.92,406.95
109761,620.51,298.85
109760,735.88,457.29
103694,691.42,409.12
134729,934.12,531.46
134728,342.35,533.95
134727,249.3,581.01
134726,335.55,648.04
134725,844.96,286.45
134724,770.88,372.67
134723,571.83,312.6
134722,267.68,380.69
111657,773.73,274.22
2656036,250.65,298.79
110299,525.82,665.09
110298,803.38,375.44
110295,439.91,685.97
110294,379.54,786.69
110297,478.49,789.71
110291,464.43,383.32
110290,503.35,710.82
110293,424.52,441.75
110292,624.37,578.28
96569,670.27,664.77
90740,444.48,716.0
1992989,110.0,1060
102474,496.99,560.5
2677566,368.3,388.45
2677565,400.24,655.91
118291,548.85,512.48
118299,667.07,522.04
118298,608.32,278.18
109569,621.37,642.58
109568,707.23,657.17
109565,440.36,480.55
109564,729.5,225.16
109561,630.78,378.47
109560,695.8,348.46
145913,262.62,391.82
145914,237.05,527.34
145790,450.71,633.17
